,Rooms,Price,Date,Distance
5648,3,1700000.0,15/10/2016,3.3
5649,2,613000.0,15/10/2016,3.3
5650,2,1240000.0,15/10/2016,3.3
5651,2,832000.0,15/10/2016,3.3
5652,2,693000.0,15/10/2016,3.3
5653,2,551000.0,15/10/2016,3.3
5654,3,740000.0,15/10/2016,3.3
5655,3,2285000.0,15/10/2016,3.3
5656,3,3000000.0,15/10/2016,3.3
5657,1,450000.0,15/10/2016,3.3
5658,2,515000.0,16/04/2016,3.3
5659,3,805000.0,17/09/2016,3.3
5660,2,630000.0,17/09/2016,3.3
5661,2,600000.0,17/09/2016,3.3
5662,3,1780000.0,17/09/2016,3.3
5663,1,2115000.0,17/09/2016,3.3
5664,1,523000.0,17/09/2016,3.3
5665,4,2050000.0,18/03/2017,3.3
5666,4,2600000.0,18/03/2017,3.3
5667,1,320000.0,18/03/2017,3.3
5668,3,2395000.0,18/03/2017,3.3
5669,2,920000.0,18/03/2017,3.3
5670,1,400000.0,18/06/2016,3.3
5671,3,1810000.0,18/06/2016,3.3
5672,1,612000.0,18/06/2016,3.3
5673,1,567500.0,19/11/2016,3.3
5674,1,540000.0,22/05/2016,3.3
5675,2,803000.0,22/05/2016,3.3
5676,3,2010000.0,22/05/2016,3.3
5677,3,1945000.0,22/05/2016,3.3
5678,3,906000.0,22/05/2016,3.3
5679,1,367000.0,22/05/2016,3.3
5680,2,1130000.0,22/08/2016,3.3
5681,2,500000.0,22/08/2016,3.3
5682,1,310000.0,23/04/2016,3.3
5683,2,1100000.0,24/09/2016,3.3
5684,1,410000.0,24/09/2016,3.3
5685,3,1125000.0,24/09/2016,3.3
5686,2,840000.0,25/02/2017,3.3
5687,3,1400000.0,25/02/2017,3.3
5688,2,635000.0,25/02/2017,3.3
5689,2,680500.0,25/02/2017,3.3
5690,3,1800000.0,25/02/2017,3.3
5691,1,280000.0,25/02/2017,3.3
5692,2,613000.0,26/07/2016,3.3
5693,2,520000.0,26/07/2016,3.3
5694,2,827000.0,26/07/2016,3.3
5695,1,510000.0,27/06/2016,3.3
5696,2,1200000.0,27/06/2016,3.3
5697,2,480000.0,27/06/2016,3.3
5698,2,660000.0,27/06/2016,3.3
5699,2,470000.0,27/11/2016,3.3
5700,2,621500.0,27/11/2016,3.3
5701,4,2667000.0,27/11/2016,3.3
5702,3,2200000.0,27/11/2016,3.3
5703,3,1700000.0,27/11/2016,3.3
5704,3,1056800.0,28/05/2016,3.3
5705,3,2400000.0,28/05/2016,3.3
5706,1,410000.0,28/05/2016,3.3
5707,1,260800.0,28/05/2016,3.3
5708,2,1200000.0,28/05/2016,3.3
5709,3,1540000.0,28/05/2016,3.3
5710,2,826000.0,28/08/2016,3.3
5711,2,910000.0,28/08/2016,3.3
5712,3,1715000.0,28/08/2016,3.3
5713,3,1700000.0,28/08/2016,3.3
5714,2,505000.0,30/07/2016,3.3
5715,1,330000.0,30/07/2016,3.3
5716,1,687000.0,30/07/2016,3.3
5717,3,720000.0,3/09/2016,1.2
5718,1,385500.0,4/03/2017,1.2
5719,3,868000.0,4/06/2016,1.2
5720,2,590000.0,4/06/2016,1.2
5721,2,530000.0,4/06/2016,1.2
5722,2,650000.0,6/08/2016,1.2
5723,4,990000.0,7/05/2016,1.2
5724,2,623000.0,7/05/2016,1.2
5725,2,592500.0,7/05/2016,1.2
5726,2,600000.0,7/11/2016,1.2
5727,2,485000.0,10/09/2016,1.2
5728,1,455000.0,11/02/2017,1.2
5729,2,569000.0,11/03/2017,1.2
5730,3,1220000.0,12/11/2016,1.2
5731,4,1250000.0,12/11/2016,1.2
5732,2,430000.0,12/11/2016,1.2
5733,1,480000.0,14/05/2016,1.2
5734,1,425000.0,16/04/2016,1.2
5735,2,815000.0,16/07/2016,1.2
5736,3,740000.0,16/07/2016,1.2
5737,2,580000.0,18/03/2017,1.2
5738,3,700000.0,18/06/2016,1.2
5739,2,660000.0,19/11/2016,1.2
5740,2,622500.0,22/05/2016,1.2
5741,2,690000.0,23/04/2016,1.2
5742,2,800000.0,24/09/2016,1.2
5743,2,540000.0,24/09/2016,1.2
5744,1,370000.0,30/07/2016,1.2
5745,3,720000.0,30/07/2016,1.2
5746,3,1040000.0,3/09/2016,7.7
5747,3,855000.0,6/08/2016,7.7
5748,2,832500.0,7/05/2016,7.7
5749,2,850000.0,8/10/2016,7.7
5750,3,1080000.0,10/09/2016,7.7
5751,4,1170000.0,10/12/2016,7.7
5752,3,927000.0,12/06/2016,7.7
5753,4,850000.0,12/11/2016,7.7
5754,3,831000.0,16/04/2016,7.7
5755,3,835000.0,17/09/2016,7.7
5756,4,840000.0,17/09/2016,7.7
5757,4,1315000.0,18/06/2016,7.7
5758,3,1035000.0,19/11/2016,7.7
5759,4,1161000.0,25/02/2017,7.7
5760,3,775000.0,25/02/2017,7.7
5761,3,1016000.0,26/07/2016,7.7
5762,3,690000.0,27/06/2016,7.7
5763,3,1070000.0,27/11/2016,7.7
5764,4,871500.0,28/08/2016,7.7
5765,2,509000.0,3/09/2016,6.1
5766,1,380000.0,3/09/2016,6.1
5767,2,430000.0,3/12/2016,6.1
5768,2,640000.0,3/12/2016,6.1
5769,2,602000.0,3/12/2016,6.1
5770,2,575000.0,3/12/2016,6.1
5771,2,495000.0,4/03/2017,6.1
5772,5,2000000.0,4/03/2017,6.1
5773,2,500000.0,4/03/2017,6.1
5774,2,530000.0,4/03/2017,6.1
5775,3,1891000.0,4/03/2017,6.1
5776,4,2000000.0,4/03/2017,6.1
5777,4,2220000.0,4/03/2017,6.1
5778,3,1500000.0,4/03/2017,6.1
5779,4,2455000.0,4/03/2017,6.1
5780,3,2000000.0,4/03/2017,6.1
5781,1,500000.0,4/03/2017,6.1
5782,2,685000.0,4/03/2017,6.1
5783,1,380000.0,4/06/2016,6.1
5784,2,465000.0,4/06/2016,6.1
5785,3,616000.0,4/06/2016,6.1
5786,2,875000.0,6/08/2016,6.1
5787,3,610000.0,7/05/2016,6.1
5788,1,400000.0,7/05/2016,6.1
5789,1,450000.0,7/05/2016,6.1
5790,1,451000.0,7/11/2016,6.1
5791,3,1400000.0,7/11/2016,6.1
5792,2,455000.0,7/11/2016,6.1
5793,2,487500.0,8/10/2016,6.1
5794,1,459000.0,8/10/2016,6.1
5795,1,395000.0,10/09/2016,6.1
5796,2,560000.0,10/09/2016,6.1
5797,2,520000.0,10/09/2016,6.1
5798,3,2720000.0,10/09/2016,6.1
5799,2,542500.0,10/09/2016,6.1
5800,1,370500.0,10/12/2016,6.1
5801,5,5046000.0,10/12/2016,6.1
5802,1,385000.0,10/12/2016,6.1
5803,3,1900000.0,10/12/2016,6.1
5804,1,475000.0,11/02/2017,6.1
5805,2,390000.0,11/02/2017,6.1
5806,1,500000.0,11/02/2017,6.1
5807,2,571000.0,12/06/2016,6.1
5808,2,690000.0,12/06/2016,6.1
5809,1,430000.0,12/11/2016,6.1
5810,1,420000.0,12/11/2016,6.1
5811,1,392000.0,12/11/2016,6.1
5812,4,1900000.0,12/11/2016,6.1
5813,2,570000.0,12/11/2016,6.1
5814,2,540000.0,13/08/2016,6.1
5815,2,475000.0,13/08/2016,6.1
5816,1,335000.0,13/08/2016,6.1
5817,2,570000.0,14/05/2016,6.1
5818,2,561000.0,14/05/2016,6.1
5819,2,400000.0,14/05/2016,6.1
5820,2,1220000.0,14/05/2016,6.1
5821,3,920000.0,15/10/2016,6.1
5822,1,330000.0,15/10/2016,6.1
5823,2,503500.0,16/04/2016,6.1
5824,2,580000.0,16/04/2016,6.1
5825,1,360000.0,16/07/2016,6.1
5826,1,320000.0,16/07/2016,6.1
5827,3,1295000.0,16/07/2016,6.1
5828,2,481000.0,16/07/2016,6.1
5829,3,1120000.0,18/03/2017,6.1
5830,1,400000.0,18/03/2017,6.1
5831,2,582000.0,18/03/2017,6.1
5832,1,1210000.0,18/03/2017,6.1
5833,1,366000.0,18/03/2017,6.1
5834,2,808000.0,18/03/2017,6.1
5835,2,1316000.0,18/03/2017,6.1
5836,2,640000.0,18/03/2017,6.1
5837,2,785000.0,18/06/2016,6.1
5838,1,450000.0,18/06/2016,6.1
5839,2,875000.0,18/06/2016,6.1
5840,2,650000.0,18/06/2016,6.1
5841,2,431000.0,18/06/2016,6.1
5842,2,385000.0,18/06/2016,6.1
5843,2,575000.0,18/06/2016,6.1
5844,2,757500.0,19/11/2016,6.1
5845,2,535000.0,19/11/2016,6.1
5846,2,610000.0,19/11/2016,6.1
5847,5,4400000.0,19/11/2016,6.1
5848,2,610000.0,22/05/2016,6.1
5849,1,420000.0,22/05/2016,6.1
5850,2,1250000.0,22/08/2016,6.1
5851,1,360000.0,22/08/2016,6.1
5852,2,450000.0,22/08/2016,6.1
5853,2,535000.0,23/04/2016,6.1
5854,2,1200500.0,24/09/2016,6.1
5855,2,565000.0,24/09/2016,6.1
5856,1,452000.0,25/02/2017,6.1
5857,2,520000.0,25/02/2017,6.1
5858,2,482300.0,25/02/2017,6.1
5859,2,902000.0,25/02/2017,6.1
5860,3,1600000.0,25/02/2017,6.1
5861,2,1435000.0,25/02/2017,6.1
5862,2,750000.0,26/07/2016,6.1
5863,2,1365000.0,26/07/2016,6.1
5864,4,1950000.0,26/07/2016,6.1
5865,2,470000.0,26/07/2016,6.1
5866,3,1678000.0,27/06/2016,6.1
5867,2,400000.0,27/06/2016,6.1
5868,2,500000.0,27/11/2016,6.1
5869,4,4750000.0,27/11/2016,6.1
5870,2,760000.0,27/11/2016,6.1
5871,3,720000.0,27/11/2016,6.1
5872,1,461000.0,27/11/2016,6.1
5873,2,580000.0,27/11/2016,6.1
5874,2,700000.0,28/05/2016,6.1
5875,2,430000.0,28/05/2016,6.1
5876,3,1030000.0,28/05/2016,6.1
5877,2,1100000.0,28/05/2016,6.1
5878,3,1225000.0,28/08/2016,6.1
5879,1,400000.0,28/08/2016,6.1
5880,1,435000.0,28/08/2016,6.1
5881,2,648000.0,30/07/2016,6.1
5882,1,354000.0,30/07/2016,6.1
5883,2,550000.0,30/07/2016,6.1
5884,1,475000.0,30/07/2016,6.1
5885,3,905000.0,3/09/2016,9.7
5886,4,1052000.0,3/09/2016,9.7
5887,4,1015000.0,6/08/2016,9.7
5888,4,1265000.0,7/05/2016,9.7
5889,3,1025000.0,7/05/2016,9.7
5890,3,1430000.0,7/05/2016,9.7
5891,3,1330000.0,10/09/2016,9.7
5892,3,1200000.0,10/09/2016,9.7
5893,2,1321000.0,10/12/2016,9.7
5894,4,1635000.0,11/02/2017,9.7
5895,3,1194000.0,11/02/2017,9.7
5896,5,1440000.0,12/06/2016,9.7
5897,4,1300000.0,12/11/2016,9.7
5898,3,850000.0,15/10/2016,9.7
5899,3,1150000.0,15/10/2016,9.7
5900,3,910000.0,15/10/2016,9.7
5901,4,1430000.0,16/04/2016,9.7
5902,5,915000.0,16/04/2016,9.7
5903,3,622500.0,16/07/2016,9.7
5904,3,1500000.0,17/09/2016,9.7
5905,4,995000.0,18/03/2017,9.7
5906,4,1280000.0,18/03/2017,9.7
5907,5,1485000.0,18/06/2016,9.7
5908,3,1080000.0,18/06/2016,9.7
5909,4,1715000.0,18/06/2016,9.7
5910,5,2650000.0,19/11/2016,9.7
5911,2,630000.0,22/05/2016,9.7
5912,3,1205000.0,23/04/2016,9.7
5913,2,535000.0,23/04/2016,9.7
5914,3,1075000.0,24/09/2016,9.7
5915,3,1000000.0,25/02/2017,9.7
5916,3,1400000.0,26/07/2016,9.7
5917,4,920000.0,27/06/2016,9.7
5918,5,960000.0,27/06/2016,9.7
5919,3,1160000.0,27/06/2016,9.7
5920,4,1370000.0,28/05/2016,9.7
5921,3,600000.0,28/08/2016,9.7
5922,5,880000.0,30/07/2016,9.7
5923,3,1285000.0,30/07/2016,9.7
5924,2,260000.0,3/09/2016,12.6
5925,3,800000.0,3/12/2016,12.6
5926,3,950000.0,3/12/2016,12.6
5927,3,625000.0,3/12/2016,12.6
5928,2,710000.0,3/12/2016,12.6
5929,3,735000.0,4/03/2017,12.6
5930,3,1001000.0,4/03/2017,12.6
5931,3,780000.0,4/03/2017,12.6
5932,2,710000.0,4/03/2017,12.6
5933,4,1350500.0,4/03/2017,12.6
5934,3,745000.0,4/03/2017,12.6
5935,2,490000.0,4/03/2017,12.6
5936,4,700000.0,6/08/2016,12.6
5937,5,895000.0,7/05/2016,12.6
5938,3,657500.0,7/05/2016,12.6
5939,4,1030000.0,7/05/2016,12.6
5940,3,460000.0,7/11/2016,12.6
5941,3,725000.0,7/11/2016,12.6
5942,3,620000.0,7/11/2016,12.6
5943,3,460000.0,7/11/2016,12.6
5944,2,470000.0,7/11/2016,12.6
5945,3,910000.0,7/11/2016,12.6
5946,3,702000.0,10/09/2016,12.6
5947,3,580000.0,10/09/2016,12.6
5948,3,490000.0,10/12/2016,12.6
5949,4,890000.0,12/11/2016,12.6
5950,3,675000.0,13/08/2016,12.6
5951,2,425000.0,14/05/2016,12.6
5952,3,715000.0,14/05/2016,12.6
5953,3,816000.0,15/10/2016,12.6
5954,2,825000.0,15/10/2016,12.6
5955,3,950000.0,15/10/2016,12.6
5956,2,425500.0,15/10/2016,12.6
5957,3,735000.0,15/10/2016,12.6
5958,3,595000.0,15/10/2016,12.6
5959,3,735000.0,15/10/2016,12.6
5960,3,610000.0,16/04/2016,12.6
5961,3,600000.0,16/04/2016,12.6
5962,3,595999.0,16/07/2016,12.6
5963,2,591000.0,16/07/2016,12.6
5964,3,590000.0,16/07/2016,12.6
5965,4,691000.0,16/07/2016,12.6
5966,3,701000.0,16/07/2016,12.6
5967,2,688000.0,16/07/2016,12.6
5968,2,611000.0,17/09/2016,12.6
5969,3,655000.0,17/09/2016,12.6
5970,2,551000.0,18/03/2017,12.6
5971,3,750000.0,18/03/2017,12.6
5972,4,670000.0,18/03/2017,12.6
5973,4,888000.0,18/03/2017,12.6
5974,3,607500.0,18/06/2016,12.6
5975,3,850000.0,18/06/2016,12.6
5976,4,590000.0,18/06/2016,12.6
5977,2,555000.0,18/06/2016,12.6
5978,3,605000.0,19/11/2016,12.6
5979,4,930000.0,19/11/2016,12.6
5980,2,550000.0,19/11/2016,12.6
5981,3,880000.0,19/11/2016,12.6
5982,3,570000.0,19/11/2016,12.6
5983,3,700000.0,22/05/2016,12.6
5984,3,571000.0,22/05/2016,12.6
5985,4,835000.0,22/05/2016,12.6
5986,3,625000.0,22/08/2016,12.6
5987,3,695000.0,22/08/2016,12.6
5988,3,794000.0,25/02/2017,12.6
5989,3,890000.0,25/02/2017,12.6
5990,3,910000.0,25/02/2017,12.6
5991,3,607000.0,25/02/2017,12.6
5992,3,679500.0,26/07/2016,12.6
5993,3,500000.0,27/06/2016,12.6
5994,4,895000.0,27/11/2016,12.6
5995,3,762500.0,27/11/2016,12.6
5996,2,702000.0,27/11/2016,12.6
5997,2,410000.0,28/05/2016,12.6
5998,2,720000.0,28/05/2016,12.6
5999,3,590000.0,28/05/2016,12.6
6000,3,635000.0,28/05/2016,12.6
6001,3,711000.0,28/08/2016,12.6
6002,4,700000.0,30/07/2016,12.6
6003,2,435000.0,30/07/2016,12.6
6004,4,1001000.0,30/07/2016,12.6
6005,3,591500.0,30/07/2016,12.6
6006,4,716000.0,3/09/2016,13.3
6007,3,701000.0,4/03/2017,13.3
6008,3,555000.0,4/06/2016,13.3
6009,3,490000.0,4/06/2016,13.3
6010,3,620500.0,4/06/2016,13.3
6011,3,480000.0,6/08/2016,13.3
6012,2,435000.0,6/08/2016,13.3
6013,3,607000.0,7/05/2016,13.3
6014,3,600000.0,7/05/2016,13.3
6015,2,560000.0,7/05/2016,13.3
6016,4,626800.0,7/11/2016,13.3
6017,3,670000.0,8/10/2016,13.3
6018,3,571500.0,8/10/2016,13.3
6019,2,315000.0,8/10/2016,13.3
6020,3,630000.0,10/12/2016,13.3
6021,3,685000.0,10/12/2016,13.3
6022,3,690000.0,10/12/2016,13.3
6023,5,605000.0,10/12/2016,13.3
6024,3,808000.0,10/12/2016,13.3
6025,3,790000.0,11/03/2017,13.3
6026,3,600000.0,12/11/2016,13.3
6027,3,650000.0,12/11/2016,13.3
6028,4,640000.0,12/11/2016,13.3
6029,4,736000.0,12/11/2016,13.3
6030,3,605000.0,12/11/2016,13.3
6031,3,650000.0,14/05/2016,13.3
6032,3,725000.0,15/10/2016,13.3
6033,2,715000.0,15/10/2016,13.3
6034,4,735000.0,16/04/2016,13.3
6035,3,635800.0,16/04/2016,13.3
6036,3,432500.0,16/07/2016,13.3
6037,3,621000.0,17/09/2016,13.3
6038,3,580000.0,18/03/2017,13.3
6039,3,680000.0,18/03/2017,13.3
6040,3,700000.0,18/06/2016,13.3
6041,3,650000.0,19/11/2016,13.3
6042,2,1190000.0,19/11/2016,13.3
6043,3,591000.0,22/05/2016,13.3
6044,3,665000.0,22/05/2016,13.3
6045,3,710000.0,22/08/2016,13.3
6046,4,705000.0,25/02/2017,13.3
6047,3,520000.0,25/02/2017,13.3
6048,3,620000.0,26/07/2016,13.3
6049,3,503000.0,27/06/2016,13.3
6050,5,1000000.0,28/05/2016,13.3
6051,3,650000.0,28/08/2016,13.3
6052,3,871000.0,28/08/2016,13.3
6053,3,496000.0,3/09/2016,13.5
6054,3,488000.0,3/12/2016,13.5
6055,3,560000.0,3/12/2016,13.5
6056,3,615000.0,3/12/2016,13.5
6057,3,450000.0,4/06/2016,13.5
6058,3,581000.0,7/05/2016,13.5
6059,4,625000.0,7/11/2016,13.5
6060,4,645400.0,7/11/2016,13.5
6061,3,680000.0,7/11/2016,13.5
6062,3,620000.0,8/10/2016,13.5
6063,3,545000.0,10/12/2016,13.5
6064,5,621000.0,10/12/2016,13.5
6065,3,515000.0,10/12/2016,13.5
6066,4,601000.0,11/03/2017,13.5
6067,3,687000.0,12/11/2016,13.5
6068,3,668000.0,12/11/2016,13.5
6069,3,485000.0,12/11/2016,13.5
6070,4,510000.0,13/08/2016,13.5
6071,3,665000.0,14/05/2016,13.5
6072,3,500000.0,14/05/2016,13.5
6073,3,825000.0,15/10/2016,13.5
6074,3,480000.0,16/04/2016,13.5
6075,3,544500.0,16/04/2016,13.5
6076,4,621000.0,16/07/2016,13.5
6077,3,575000.0,17/09/2016,13.5
6078,3,650000.0,18/03/2017,13.5
6079,3,593000.0,18/03/2017,13.5
6080,3,690000.0,18/03/2017,13.5
6081,3,625000.0,18/03/2017,13.5
6082,3,660000.0,18/03/2017,13.5
6083,3,472500.0,18/06/2016,13.5
6084,3,547500.0,18/06/2016,13.5
6085,3,590000.0,18/06/2016,13.5
6086,1,280000.0,19/11/2016,13.5
6087,3,555000.0,22/08/2016,13.5
6088,3,587000.0,22/08/2016,13.5
6089,3,600000.0,22/08/2016,13.5
6090,3,622500.0,24/09/2016,13.5
6091,2,350000.0,24/09/2016,13.5
6092,4,657000.0,25/02/2017,13.5
6093,3,795000.0,25/02/2017,13.5
6094,3,682000.0,26/07/2016,13.5
6095,3,520000.0,27/06/2016,13.5
6096,3,470000.0,27/06/2016,13.5
6097,3,586000.0,27/06/2016,13.5
6098,3,305000.0,27/06/2016,13.5
6099,4,705000.0,27/11/2016,13.5
6100,3,486000.0,27/11/2016,13.5
6101,4,645000.0,27/11/2016,13.5
6102,3,530000.0,27/11/2016,13.5
6103,3,500000.0,27/11/2016,13.5
6104,3,510000.0,28/05/2016,13.5
6105,5,715000.0,28/08/2016,13.5
6106,3,545000.0,28/08/2016,13.5
6107,3,750500.0,28/08/2016,13.5
6108,3,451000.0,30/07/2016,13.5
6109,4,2440000.0,3/09/2016,11.2
6110,3,1110000.0,3/09/2016,11.2
6111,4,2128000.0,3/09/2016,11.2
6112,3,2009000.0,3/09/2016,11.2
6113,5,2200000.0,3/09/2016,11.2
6114,3,1330500.0,3/12/2016,11.2
6115,3,1325000.0,3/12/2016,11.2
6116,3,930000.0,4/02/2016,11.2
6117,2,640000.0,4/03/2017,11.2
6118,2,745000.0,4/03/2017,11.2
6119,3,2100000.0,4/06/2016,11.2
6120,3,1700000.0,4/06/2016,11.2
6121,4,2500000.0,6/08/2016,11.2
6122,3,1910000.0,6/08/2016,11.2
6123,2,1018000.0,6/08/2016,11.2
6124,4,2200000.0,7/05/2016,11.2
6125,3,736000.0,7/05/2016,11.2
6126,2,770000.0,7/11/2016,11.2
6127,4,2345000.0,7/11/2016,11.2
6128,4,2860000.0,7/11/2016,11.2
6129,4,1530000.0,8/10/2016,11.2
6130,4,1930000.0,8/10/2016,11.2
6131,4,1812500.0,8/10/2016,11.2
6132,2,760000.0,8/10/2016,11.2
6133,4,1300000.0,10/09/2016,11.2
6134,3,1864000.0,10/09/2016,11.2
6135,3,2200000.0,10/09/2016,11.2
6136,3,1960000.0,10/12/2016,11.2
6137,2,680000.0,10/12/2016,11.2
6138,4,1455000.0,10/12/2016,11.2
6139,5,2630000.0,10/12/2016,11.2
6140,3,880000.0,11/02/2017,11.2
6141,5,1650000.0,12/06/2016,11.2
6142,3,1755000.0,12/11/2016,11.2
6143,4,1700000.0,12/11/2016,11.2
6144,2,805000.0,13/08/2016,11.2
6145,5,1975000.0,13/08/2016,11.2
6146,2,610000.0,15/10/2016,11.2
6147,4,2003000.0,15/10/2016,11.2
6148,2,831000.0,15/10/2016,11.2
6149,5,1350000.0,16/04/2016,11.2
6150,2,550000.0,16/04/2016,11.2
6151,4,1850000.0,16/04/2016,11.2
6152,4,2050000.0,16/04/2016,11.2
6153,5,2100000.0,16/07/2016,11.2
6154,3,1150000.0,17/09/2016,11.2
6155,2,823000.0,17/09/2016,11.2
6156,5,2100000.0,17/09/2016,11.2
6157,2,770500.0,17/09/2016,11.2
6158,4,1250000.0,17/09/2016,11.2
6159,2,600000.0,17/09/2016,11.2
6160,4,2060000.0,18/03/2017,11.2
6161,4,1750000.0,18/03/2017,11.2
6162,4,1725000.0,18/06/2016,11.2
6163,2,620000.0,19/11/2016,11.2
6164,2,562500.0,19/11/2016,11.2
6165,4,1850000.0,22/05/2016,11.2
6166,4,2125000.0,22/05/2016,11.2
6167,2,656000.0,22/05/2016,11.2
6168,4,1650000.0,22/05/2016,11.2
6169,5,1518000.0,23/04/2016,11.2
6170,3,1560000.0,24/09/2016,11.2
6171,3,1185000.0,25/02/2017,11.2
6172,3,865000.0,25/02/2017,11.2
6173,3,1135000.0,25/02/2017,11.2
6174,4,2160000.0,25/02/2017,11.2
6175,2,899000.0,25/02/2017,11.2
6176,6,2000000.0,26/07/2016,11.2
6177,3,2300000.0,27/06/2016,11.2
6178,2,520000.0,27/06/2016,11.2
6179,5,2450000.0,27/06/2016,11.2
6180,2,600000.0,27/11/2016,11.2
6181,3,2180000.0,27/11/2016,11.2
6182,4,2760000.0,27/11/2016,11.2
6183,2,813000.0,28/01/2016,11.2
6184,3,1205000.0,28/01/2016,11.2
6185,3,1251000.0,28/05/2016,11.2
6186,6,1650000.0,28/05/2016,11.2
6187,2,600000.0,28/05/2016,11.2
6188,4,1835000.0,28/05/2016,11.2
6189,2,778500.0,28/05/2016,11.2
6190,4,1751000.0,28/08/2016,11.2
6191,2,694000.0,28/08/2016,11.2
6192,3,1150000.0,3/09/2016,13.8
6193,4,1201000.0,3/09/2016,13.8
6194,4,1165000.0,3/12/2016,13.8
6195,3,1098000.0,3/12/2016,13.8
6196,3,742500.0,3/12/2016,13.8
6197,5,1050000.0,4/03/2017,13.8
6198,4,1257000.0,4/03/2017,13.8
6199,3,1101000.0,4/06/2016,13.8
6200,3,641000.0,4/06/2016,13.8
6201,8,1150000.0,4/06/2016,13.8
6202,3,1200000.0,6/08/2016,13.8
6203,4,990000.0,6/08/2016,13.8
6204,4,1500000.0,7/05/2016,13.8
6205,3,1290000.0,7/11/2016,13.8
6206,4,790000.0,8/10/2016,13.8
6207,5,950000.0,10/09/2016,13.8
6208,4,1421000.0,10/09/2016,13.8
6209,3,1051000.0,10/12/2016,13.8
6210,3,1065000.0,10/12/2016,13.8
6211,4,1120000.0,10/12/2016,13.8
6212,5,1710000.0,11/03/2017,13.8
6213,4,1280000.0,12/11/2016,13.8
6214,5,750000.0,12/11/2016,13.8
6215,4,1000000.0,13/08/2016,13.8
6216,2,678000.0,15/10/2016,13.8
6217,3,1010000.0,16/04/2016,13.8
6218,4,1325000.0,17/09/2016,13.8
6219,3,1210000.0,18/03/2017,13.8
6220,3,766000.0,18/03/2017,13.8
6221,3,982000.0,18/06/2016,13.8
6222,4,945000.0,18/06/2016,13.8
6223,3,725000.0,18/06/2016,13.8
6224,4,975000.0,19/11/2016,13.8
6225,3,1211000.0,19/11/2016,13.8
6226,4,1100000.0,19/11/2016,13.8
6227,3,1155000.0,22/05/2016,13.8
6228,4,920000.0,22/08/2016,13.8
6229,3,940000.0,23/04/2016,13.8
6230,3,1053000.0,24/09/2016,13.8
6231,3,1002000.0,24/09/2016,13.8
6232,3,755000.0,25/02/2017,13.8
6233,4,1209000.0,26/07/2016,13.8
6234,5,2080000.0,26/07/2016,13.8
6235,3,1050000.0,27/06/2016,13.8
6236,4,1118000.0,27/06/2016,13.8
6237,4,1070000.0,27/06/2016,13.8
6238,4,903000.0,27/06/2016,13.8
6239,3,1220000.0,27/11/2016,13.8
6240,4,1222000.0,27/11/2016,13.8
6241,3,2025000.0,27/11/2016,13.8
6242,4,1650000.0,27/11/2016,13.8
6243,4,1182500.0,27/11/2016,13.8
6244,4,1020000.0,27/11/2016,13.8
6245,3,838000.0,28/05/2016,13.8
6246,3,650000.0,28/05/2016,13.8
6247,4,870000.0,28/05/2016,13.8
6248,3,1509000.0,28/05/2016,13.8
6249,4,1358500.0,28/08/2016,13.8
6250,3,510000.0,3/09/2016,6.5
6251,2,470000.0,3/12/2016,6.5
6252,2,435000.0,3/12/2016,6.5
6253,1,517500.0,3/12/2016,6.5
6254,1,370000.0,3/12/2016,6.5
6255,2,805000.0,4/02/2016,6.5
6256,4,1428888.0,4/03/2017,6.5
6257,2,940000.0,7/05/2016,6.5
6258,1,270000.0,7/11/2016,6.5
6259,3,865000.0,7/11/2016,6.5
6260,2,700000.0,7/11/2016,6.5
6261,3,910000.0,7/11/2016,6.5
6262,3,1135000.0,8/10/2016,6.5
6263,1,260000.0,10/09/2016,6.5
6264,2,505000.0,10/09/2016,6.5
6265,1,365000.0,10/12/2016,6.5
6266,3,1430000.0,11/02/2017,6.5
6267,2,525500.0,11/02/2017,6.5
6268,3,1210000.0,12/06/2016,6.5
6269,2,944000.0,12/06/2016,6.5
6270,2,970000.0,12/06/2016,6.5
6271,3,887000.0,12/11/2016,6.5
6272,1,277500.0,12/11/2016,6.5
6273,3,701000.0,13/08/2016,6.5
6274,2,740000.0,14/05/2016,6.5
6275,2,1110000.0,14/05/2016,6.5
6276,4,795000.0,14/05/2016,6.5
6277,1,332000.0,14/05/2016,6.5
6278,3,1265000.0,15/10/2016,6.5
6279,2,1085000.0,15/10/2016,6.5
6280,3,898000.0,16/04/2016,6.5
6281,3,1235000.0,16/04/2016,6.5
6282,3,910500.0,16/04/2016,6.5
6283,3,995000.0,16/04/2016,6.5
6284,2,760000.0,16/04/2016,6.5
6285,2,505000.0,16/04/2016,6.5
6286,3,1400000.0,17/09/2016,6.5
6287,3,1200000.0,17/09/2016,6.5
6288,3,920000.0,17/09/2016,6.5
6289,3,1110000.0,17/09/2016,6.5
6290,3,1200000.0,17/09/2016,6.5
6291,2,560000.0,17/09/2016,6.5
6292,2,450000.0,18/03/2017,6.5
6293,3,1190000.0,18/03/2017,6.5
6294,3,1020000.0,18/03/2017,6.5
6295,3,1245000.0,18/03/2017,6.5
6296,2,350000.0,18/06/2016,6.5
6297,2,571750.0,18/06/2016,6.5
6298,2,874000.0,19/11/2016,6.5
6299,3,1427000.0,19/11/2016,6.5
6300,1,295000.0,19/11/2016,6.5
6301,1,383000.0,19/11/2016,6.5
6302,2,1164000.0,19/11/2016,6.5
